index,fips,year,temp,tempc
72,1,1967,61.91666666666666,16.620370370370367
73,1,1968,61.0,16.11111111111111
74,1,1969,61.36666666666667,16.314814814814817
75,1,1970,62.11666666666667,16.73148148148148
76,1,1971,62.68333333333334,17.046296296296298
77,1,1972,62.958333333333336,17.199074074074076
78,1,1973,63.05833333333334,17.254629629629633
79,1,1974,63.1,17.27777777777778
80,1,1975,62.825,17.125
81,1,1976,60.675,15.930555555555555
82,1,1977,62.458333333333336,16.921296296296298
83,1,1978,61.86666666666667,16.592592592592595
84,1,1979,61.35833333333333,16.310185185185187
85,1,1980,62.46666666666667,16.925925925925927
86,1,1981,61.98333333333333,16.65740740740741
87,1,1982,63.34166666666667,17.412037037037038
88,1,1983,61.19166666666666,16.21759259259259
89,1,1984,62.81666666666666,17.120370370370367
90,1,1985,62.79166666666666,17.10648148148148
91,1,1986,64.09166666666667,17.828703703703706
92,1,1987,63.04166666666666,17.245370370370367
93,1,1988,62.075,16.708333333333332
94,1,1989,62.2,16.777777777777775
95,1,1990,64.91666666666667,18.28703703703704
96,1,1991,63.958333333333336,17.754629629629633
97,1,1992,62.10833333333333,16.726851851851855
98,1,1993,62.325,16.84722222222222
99,1,1994,63.05,17.25
100,1,1995,63.03333333333333,17.24074074074074
101,1,1996,62.125,16.73611111111111
102,1,1997,62.36666666666667,16.87037037037037
103,1,1998,65.125,18.40277777777778
104,1,1999,64.14166666666667,17.85648148148148
105,1,2000,63.56666666666666,17.537037037037035
106,1,2001,63.03333333333333,17.24074074074074
107,1,2002,63.575,17.541666666666668
108,1,2003,62.73333333333333,17.074074074074076
109,1,2004,63.333333333333336,17.40740740740741
110,1,2005,63.391666666666666,17.439814814814813
111,1,2006,64.2,17.88888888888889
112,1,2007,64.4,18.000000000000004
113,1,2008,62.91666666666667,17.17592592592593
114,1,2009,62.90833333333333,17.171296296296294
115,1,2010,62.708333333333336,17.060185185185187
116,1,2011,63.833333333333336,17.685185185185187
117,1,2012,64.91666666666667,18.28703703703704
118,1,2013,62.6,17.0
119,1,2014,62.03333333333333,16.685185185185183
120,1,2015,64.61666666666666,18.120370370370367
121,1,2016,65.34166666666667,18.52314814814815
122,1,2017,65.03333333333333,18.35185185185185
123,1,2018,64.45,18.02777777777778
124,1,2019,65.375,18.541666666666668
125,4,1895,58.49166666666667,14.717592592592592
126,4,1896,59.98333333333333,15.546296296296298
127,4,1897,58.625,14.791666666666666
128,4,1898,59.016666666666666,15.009259259259258
129,4,1899,59.16666666666666,15.09259259259259
130,4,1900,60.06666666666666,15.59259259259259
131,4,1901,59.94166666666666,15.523148148148143
132,4,1902,59.65,15.36111111111111
133,4,1903,58.99166666666667,14.995370370370372
134,4,1904,59.65,15.36111111111111
135,4,1905,58.78333333333333,14.879629629629628
136,4,1906,59.016666666666666,15.009259259259258
137,4,1907,59.45,15.25
138,4,1908,58.725,14.84722222222222
139,4,1909,58.45833333333333,14.699074074074067
140,4,1910,61.18333333333333,16.212962962962962
141,4,1911,58.775,14.875
142,4,1912,57.2,14.000000000000002
143,4,1913,57.48333333333333,14.157407407407408
144,4,1914,59.91666666666666,15.509259259259258
145,4,1915,58.21666666666667,14.564814814814817
146,4,1916,58.78333333333333,14.879629629629628
147,4,1917,58.65833333333333,14.810185185185183
148,4,1918,58.81666666666666,14.898148148148143
149,4,1919,58.083333333333336,14.490740740740742
150,4,1920,57.79166666666666,14.328703703703702
151,4,1921,59.925,15.51388888888889
152,4,1922,58.625,14.791666666666666
153,4,1923,57.85833333333333,14.365740740740742
154,4,1924,58.61666666666667,14.787037037037038
155,4,1925,59.1,15.055555555555555
156,4,1926,59.60833333333333,15.337962962962964
157,4,1927,59.53333333333333,15.296296296296296
158,4,1928,59.63333333333333,15.351851851851851
159,4,1929,58.53333333333333,14.74074074074074
160,4,1930,58.53333333333333,14.74074074074074
161,4,1931,59.21666666666667,15.120370370370372
162,4,1932,58.38333333333333,14.657407407407408
163,4,1933,58.75,14.86111111111111
164,4,1934,61.73333333333333,16.51851851851852
165,4,1935,59.0,15.0
166,4,1936,60.30833333333334,15.726851851851857
167,4,1937,59.125,15.069444444444445
168,4,1938,59.30833333333333,15.171296296296296
169,4,1939,59.641666666666666,15.35648148148148
170,4,1940,60.85,16.02777777777778
171,4,1941,58.16666666666666,14.537037037037036
172,4,1942,59.175,15.09722222222222
173,4,1943,60.48333333333333,15.824074074074076
174,4,1944,57.99166666666667,14.439814814814817
175,4,1945,58.516666666666666,14.73148148148148
176,4,1946,59.30833333333334,15.171296296296298
177,4,1947,59.34166666666667,15.189814814814817
178,4,1948,58.55833333333334,14.754629629629632
179,4,1949,58.16666666666666,14.537037037037036
180,4,1950,60.49166666666667,15.828703703703704
181,4,1951,58.85833333333333,14.921296296296298
182,4,1952,58.825,14.90277777777778
183,4,1953,59.25,15.13888888888889
184,4,1954,60.88333333333333,16.046296296296294
185,4,1955,58.45,14.694444444444445
186,4,1956,59.54166666666666,15.300925925925924
187,4,1957,59.54166666666666,15.300925925925924
188,4,1958,60.391666666666666,15.773148148148143
189,4,1959,60.2,15.666666666666666
190,4,1960,59.575,15.319444444444445
191,4,1961,59.25,15.13888888888889
192,4,1962,59.833333333333336,15.462962962962964
193,4,1963,59.79166666666666,15.439814814814811
194,4,1964,57.766666666666666,14.314814814814811
195,4,1965,58.475,14.708333333333334
196,4,1966,59.5,15.27777777777778
197,4,1967,59.0,15.0
198,4,1968,58.65,14.805555555555555
199,4,1969,59.7,15.38888888888889
200,4,1970,58.958333333333336,14.976851851851857
201,4,1971,58.21666666666667,14.564814814814817
202,4,1972,59.641666666666666,15.35648148148148
203,4,1973,58.391666666666666,14.662037037037036
204,4,1974,59.48333333333333,15.26851851851852
205,4,1975,57.891666666666666,14.384259259259258
206,4,1976,58.96666666666667,14.981481481481485
207,4,1977,60.20833333333333,15.671296296296292
208,4,1978,59.8,15.444444444444445
209,4,1979,58.81666666666666,14.898148148148143
210,4,1980,60.23333333333333,15.685185185185189
211,4,1981,61.325,16.291666666666668
212,4,1982,58.74166666666667,14.856481481481485
213,4,1983,59.2,15.11111111111111
214,4,1984,59.44166666666667,15.245370370370372
215,4,1985,59.55,15.30555555555556
216,4,1986,60.575,15.875
217,4,1987,59.31666666666666,15.175925925925924
218,4,1988,60.2,15.666666666666666
219,4,1989,61.225,16.23611111111111
220,4,1990,59.71666666666667,15.398148148148149
221,4,1991,59.25,15.13888888888889
222,4,1992,59.59166666666667,15.328703703703704
223,4,1993,59.8,15.444444444444445
224,4,1994,60.55,15.86111111111111
225,4,1995,61.00833333333333,16.11574074074074
226,4,1996,61.875,16.59722222222222
227,4,1997,60.525,15.84722222222222
228,4,1998,59.275,15.15277777777778
229,4,1999,60.78333333333333,15.99074074074074
230,4,2000,61.675,16.48611111111111
231,4,2001,61.2,16.222222222222218
232,4,2002,61.175,16.208333333333332
233,4,2003,61.9,16.61111111111111
234,4,2004,60.40833333333333,15.782407407407408
235,4,2005,61.13333333333333,16.185185185185183
236,4,2006,61.125,16.180555555555557
237,4,2007,61.59166666666667,16.439814814814817
238,4,2008,60.61666666666667,15.898148148148149
239,4,2009,61.083333333333336,16.15740740740741
240,4,2010,60.391666666666666,15.773148148148143
241,4,2011,60.333333333333336,15.740740740740742
242,4,2012,62.10833333333333,16.726851851851855
243,4,2013,60.45,15.805555555555555
244,4,2014,62.25,16.805555555555557
245,4,2015,61.75,16.52777777777778
246,4,2016,62.175,16.76388888888889
247,4,2017,63.03333333333333,17.24074074074074
248,4,2018,62.266666666666666,16.814814814814813
249,4,2019,60.28333333333333,15.712962962962962
250,5,1895,58.85833333333333,14.921296296296298
251,5,1896,62.075,16.708333333333332
252,5,1897,61.3,16.27777777777778
253,5,1898,60.44166666666666,15.800925925925924
254,5,1899,59.96666666666667,15.537037037037038
255,5,1900,61.225,16.23611111111111
256,5,1901,60.24166666666667,15.689814814814817
257,5,1902,59.73333333333333,15.40740740740741
258,5,1903,58.48333333333333,14.712962962962964
259,5,1904,59.53333333333333,15.296296296296296
260,5,1905,58.75,14.86111111111111
261,5,1906,59.516666666666666,15.287037037037036
262,5,1907,61.10833333333333,16.171296296296298
263,5,1908,61.38333333333333,16.324074074074073
264,5,1909,61.29166666666666,16.273148148148145
265,5,1910,60.13333333333333,15.629629629629628
266,5,1911,62.05,16.694444444444443
267,5,1912,58.50833333333333,14.726851851851851
268,5,1913,60.625,15.90277777777778
269,5,1914,60.30833333333333,15.726851851851851
270,5,1915,59.75,15.416666666666666
271,5,1916,60.78333333333333,15.99074074074074
272,5,1917,58.34166666666667,14.63425925925926
273,5,1918,60.525,15.84722222222222
274,5,1919,60.74166666666667,15.967592592592592
275,5,1920,59.725,15.40277777777778
276,5,1921,63.31666666666666,17.398148148148145
277,5,1922,61.68333333333334,16.490740740740744
278,5,1923,60.74166666666667,15.967592592592592
279,5,1924,59.11666666666667,15.064814814814817
280,5,1925,61.833333333333336,16.574074074074076
281,5,1926,60.266666666666666,15.703703703703702
282,5,1927,62.016666666666666,16.675925925925924
283,5,1928,60.11666666666667,15.620370370370372
284,5,1929,59.65833333333333,15.36574074074074
285,5,1930,60.78333333333333,15.99074074074074
286,5,1931,61.66666666666666,16.48148148148148
287,5,1932,61.15,16.194444444444443
288,5,1933,62.31666666666667,16.842592592592595
289,5,1934,61.958333333333336,16.64351851851852
290,5,1935,60.79166666666667,15.995370370370374
291,5,1936,61.04166666666666,16.134259259259256
292,5,1937,60.0,15.555555555555555
293,5,1938,62.625,17.01388888888889
294,5,1939,61.975,16.65277777777778
295,5,1940,58.6,14.77777777777778
296,5,1941,61.24166666666667,16.24537037037037
297,5,1942,60.35833333333333,15.754629629629632
298,5,1943,61.06666666666666,16.148148148148145
299,5,1944,61.05833333333333,16.14351851851852
300,5,1945,60.29166666666666,15.71759259259259
301,5,1946,61.958333333333336,16.64351851851852
302,5,1947,60.2,15.666666666666666
303,5,1948,59.91666666666666,15.509259259259258
304,5,1949,60.875,16.041666666666668
305,5,1950,59.78333333333333,15.435185185185183
306,5,1951,60.1,15.61111111111111
307,5,1952,60.99166666666667,16.10648148148148
308,5,1953,61.80833333333334,16.560185185185187
309,5,1954,62.78333333333333,17.10185185185185
310,5,1955,60.80833333333334,16.004629629629633
311,5,1956,61.38333333333333,16.324074074074073
312,5,1957,60.575,15.875
313,5,1958,58.75833333333333,14.86574074074074
314,5,1959,60.0,15.555555555555555
315,5,1960,58.88333333333333,14.935185185185183
316,5,1961,59.13333333333333,15.074074074074073
317,5,1962,60.30833333333334,15.726851851851857
318,5,1963,60.33333333333333,15.740740740740735
319,5,1964,60.66666666666666,15.925925925925924
320,5,1965,61.025,16.125
321,5,1966,59.175,15.09722222222222
322,5,1967,59.86666666666667,15.481481481481485
323,5,1968,58.66666666666666,14.814814814814811
324,5,1969,59.516666666666666,15.287037037037036
325,5,1970,59.71666666666667,15.398148148148149
326,5,1971,60.46666666666667,15.814814814814817
327,5,1972,60.03333333333333,15.574074074074073
328,5,1973,60.575,15.875
329,5,1974,60.266666666666666,15.703703703703702
330,5,1975,59.875,15.48611111111111
331,5,1976,58.75,14.86111111111111
332,5,1977,60.766666666666666,15.98148148148148
333,5,1978,58.9,14.944444444444445
334,5,1979,57.99166666666667,14.439814814814817
335,5,1980,60.49166666666667,15.828703703703704
336,5,1981,60.225,15.680555555555555
337,5,1982,59.96666666666667,15.537037037037038
338,5,1983,58.86666666666667,14.925925925925927
339,5,1984,60.05,15.583333333333334
340,5,1985,59.84166666666667,15.467592592592592
341,5,1986,61.516666666666666,16.398148148148145
342,5,1987,61.03333333333333,16.12962962962963
343,5,1988,59.75,15.416666666666666
344,5,1989,58.96666666666667,14.981481481481485
345,5,1990,61.84166666666667,16.578703703703706
346,5,1991,61.3,16.27777777777778
347,5,1992,59.891666666666666,15.495370370370368
348,5,1993,59.30833333333333,15.171296296296296
349,5,1994,60.391666666666666,15.773148148148143
350,5,1995,60.475,15.819444444444445
351,5,1996,59.56666666666667,15.314814814814817
352,5,1997,59.65833333333333,15.36574074074074
353,5,1998,63.1,17.27777777777778
354,5,1999,62.15,16.75
355,5,2000,60.891666666666666,16.050925925925924
356,5,2001,61.225,16.23611111111111
357,5,2002,60.583333333333336,15.879629629629632
358,5,2003,60.266666666666666,15.703703703703702
359,5,2004,61.025,16.125
360,5,2005,61.958333333333336,16.64351851851852
361,5,2006,61.99166666666667,16.662037037037038
362,5,2007,61.80833333333333,16.560185185185183
363,5,2008,59.85833333333333,15.476851851851857
364,5,2009,59.925,15.51388888888889
365,5,2010,61.175,16.208333333333332
366,5,2011,61.81666666666666,16.564814814814813
367,5,2012,63.60833333333333,17.560185185185187
368,5,2013,59.641666666666666,15.35648148148148
369,5,2014,58.66666666666666,14.814814814814811
370,5,2015,61.4,16.333333333333332
371,5,2016,62.79166666666666,17.10648148148148
372,5,2017,62.54166666666667,16.967592592592595
373,5,2018,61.16666666666666,16.203703703703702
374,5,2019,61.225,16.23611111111111
375,6,1895,56.458333333333336,13.587962962962964
376,6,1896,57.46666666666667,14.148148148148149
377,6,1897,56.458333333333336,13.587962962962964
378,6,1898,56.7,13.722222222222223
379,6,1899,56.55833333333334,13.64351851851852
380,6,1900,57.49166666666667,14.162037037037038
381,6,1901,57.24166666666667,14.023148148148149
382,6,1902,56.16666666666666,13.425925925925924
383,6,1903,56.208333333333336,13.449074074074076
384,6,1904,57.41666666666666,14.120370370370368
385,6,1905,57.075,13.930555555555555
386,6,1906,57.18333333333333,13.99074074074074
387,6,1907,56.525,13.625
388,6,1908,56.23333333333333,13.462962962962964
389,6,1909,56.225,13.458333333333334
390,6,1910,57.65833333333333,14.254629629629628
391,6,1911,55.375,12.98611111111111
392,6,1912,55.54166666666666,13.078703703703702
393,6,1913,56.45,13.583333333333336
394,6,1914,57.375,14.09722222222222
395,6,1915,56.74166666666667,13.745370370370372
396,6,1916,55.583333333333336,13.101851851851857
397,6,1917,56.625,13.680555555555555
398,6,1918,56.84166666666667,13.800925925925927
399,6,1919,56.275,13.48611111111111
400,6,1920,56.09166666666667,13.38425925925926
401,6,1921,57.30833333333333,14.060185185185183
402,6,1922,56.05833333333334,13.365740740740742
403,6,1923,56.36666666666667,13.537037037037038
404,6,1924,57.15,13.97222222222222
405,6,1925,57.141666666666666,13.967592592592592
406,6,1926,58.79166666666666,14.884259259259258
407,6,1927,56.875,13.819444444444445
408,6,1928,57.675,14.26388888888889
409,6,1929,57.23333333333333,14.01851851851852
410,6,1930,56.94166666666667,13.856481481481485
411,6,1931,58.28333333333333,14.601851851851851
412,6,1932,56.93333333333333,13.851851851851851
413,6,1933,56.71666666666667,13.731481481481485
414,6,1934,59.708333333333336,15.39351851851852
415,6,1935,56.84166666666667,13.800925925925927
416,6,1936,58.61666666666667,14.787037037037038
417,6,1937,57.15833333333333,13.976851851851851
418,6,1938,57.25,14.02777777777778
419,6,1939,58.31666666666666,14.620370370370368
420,6,1940,58.833333333333336,14.90740740740741
421,6,1941,57.05833333333334,13.921296296296298
422,6,1942,57.05,13.916666666666664
423,6,1943,57.833333333333336,14.351851851851857
424,6,1944,56.225,13.458333333333334
425,6,1945,57.09166666666666,13.939814814814811
426,6,1946,56.71666666666667,13.731481481481485
427,6,1947,57.55,14.194444444444445
428,6,1948,55.65,13.13888888888889
429,6,1949,56.21666666666667,13.453703703703704
430,6,1950,58.125,14.51388888888889
431,6,1951,57.225,14.01388888888889
432,6,1952,56.75833333333333,13.754629629629628
433,6,1953,57.175,13.986111111111107
434,6,1954,57.575,14.208333333333336
435,6,1955,56.208333333333336,13.449074074074076
436,6,1956,56.96666666666667,13.870370370370372
437,6,1957,57.09166666666667,13.939814814814817
438,6,1958,58.891666666666666,14.939814814814811
439,6,1959,58.95,14.97222222222222
440,6,1960,58.05,14.47222222222222
441,6,1961,57.80833333333333,14.337962962962962
442,6,1962,57.375,14.09722222222222
443,6,1963,57.083333333333336,13.935185185185189
444,6,1964,56.56666666666667,13.648148148148149
445,6,1965,56.7,13.722222222222223
446,6,1966,58.00833333333333,14.449074074074073
447,6,1967,57.49166666666667,14.162037037037038
448,6,1968,57.59166666666667,14.217592592592592
449,6,1969,57.49166666666667,14.162037037037038
450,6,1970,57.81666666666667,14.342592592592592
451,6,1971,56.208333333333336,13.449074074074076
452,6,1972,57.25833333333333,14.032407407407408
453,6,1973,57.3,14.055555555555554
454,6,1974,57.63333333333333,14.24074074074074
455,6,1975,56.266666666666666,13.48148148148148
456,6,1976,57.475,14.15277777777778
457,6,1977,57.975,14.430555555555555
458,6,1978,57.60833333333333,14.226851851851857
459,6,1979,57.66666666666667,14.259259259259265
460,6,1980,58.075,14.48611111111111
461,6,1981,59.3,15.16666666666667
462,6,1982,56.34166666666667,13.523148148148149
463,6,1983,57.55,14.194444444444445
464,6,1984,58.21666666666667,14.564814814814817
465,6,1985,57.325,14.069444444444446
466,6,1986,58.875,14.930555555555555
467,6,1987,58.275,14.59722222222222
468,6,1988,58.75,14.86111111111111
469,6,1989,58.10833333333333,14.504629629629632
470,6,1990,57.96666666666667,14.425925925925927
471,6,1991,58.13333333333333,14.518518518518515
472,6,1992,59.266666666666666,15.148148148148143
473,6,1993,57.65833333333333,14.254629629629628
474,6,1994,58.00833333333333,14.449074074074073
475,6,1995,58.93333333333333,14.962962962962962
476,6,1996,59.55833333333334,15.310185185185189
477,6,1997,59.11666666666667,15.064814814814817
478,6,1998,56.708333333333336,13.726851851851857
479,6,1999,57.95833333333333,14.421296296296292
480,6,2000,58.8,14.88888888888889
481,6,2001,59.11666666666667,15.064814814814817
482,6,2002,58.85,14.916666666666666
483,6,2003,59.425,15.236111111111114
484,6,2004,58.85833333333333,14.921296296296298
485,6,2005,58.6,14.77777777777778
486,6,2006,58.641666666666666,14.800925925925924
487,6,2007,58.925,14.958333333333334
488,6,2008,58.91666666666666,14.953703703703702
489,6,2009,58.833333333333336,14.90740740740741
490,6,2010,57.725,14.291666666666666
491,6,2011,57.43333333333334,14.129629629629632
492,6,2012,59.50833333333333,15.282407407407408
493,6,2013,59.31666666666667,15.175925925925927
494,6,2014,61.45,16.36111111111111
495,6,2015,60.75833333333333,15.976851851851851
496,6,2016,60.13333333333333,15.629629629629628
497,6,2017,60.34166666666667,15.745370370370372
498,6,2018,60.125,15.625
499,6,2019,58.375,14.65277777777778
500,8,1895,42.43333333333334,5.7962962962962985
501,8,1896,44.875,7.152777777777778
502,8,1897,44.03333333333333,6.685185185185184
503,8,1898,42.71666666666667,5.953703703703705
504,8,1899,43.16666666666666,6.203703703703702
505,8,1900,45.40833333333333,7.449074074074073
506,8,1901,45.10833333333333,7.282407407407408
507,8,1902,44.69166666666667,7.050925925925927
508,8,1903,42.79166666666666,5.995370370370369
509,8,1904,44.73333333333333,7.074074074074074
510,8,1905,43.49166666666667,6.38425925925926
511,8,1906,43.958333333333336,6.64351851851852
512,8,1907,45.125,7.291666666666667
513,8,1908,43.625,6.458333333333333
514,8,1909,43.3,6.277777777777776
515,8,1910,46.1,7.833333333333333
516,8,1911,44.4,6.888888888888888
517,8,1912,41.78333333333333,5.435185185185184
518,8,1913,42.80833333333333,6.004629629629628
519,8,1914,44.40833333333333,6.893518518518517
520,8,1915,43.15833333333333,6.199074074074073
521,8,1916,43.48333333333333,6.37962962962963
522,8,1917,42.90833333333333,6.060185185185184
523,8,1918,43.766666666666666,6.537037037037036
524,8,1919,43.25833333333333,6.25462962962963
525,8,1920,43.19166666666667,6.217592592592594
526,8,1921,46.0,7.777777777777778
527,8,1922,44.15833333333333,6.754629629629629
528,8,1923,43.225,6.236111111111112
529,8,1924,42.675,5.930555555555554
530,8,1925,44.641666666666666,7.023148148148148
531,8,1926,44.66666666666666,7.037037037037035
532,8,1927,44.525,6.958333333333332
533,8,1928,43.93333333333333,6.629629629629628
534,8,1929,42.54166666666666,5.85648148148148
535,8,1930,43.625,6.458333333333333
536,8,1931,44.958333333333336,7.199074074074076
537,8,1932,43.675,6.48611111111111
538,8,1933,45.425,7.458333333333332
539,8,1934,47.975,8.875
540,8,1935,45.16666666666666,7.314814814814813
541,8,1936,45.44166666666667,7.4675925925925934
542,8,1937,44.208333333333336,6.782407407407408
543,8,1938,45.09166666666667,7.273148148148149
544,8,1939,45.46666666666667,7.481481481481483
545,8,1940,45.45,7.472222222222224
546,8,1941,44.60833333333333,7.00462962962963
547,8,1942,43.9,6.611111111111111
548,8,1943,45.725,7.625
549,8,1944,43.90833333333333,6.61574074074074
550,8,1945,44.21666666666667,6.787037037037038
551,8,1946,45.575,7.541666666666668
552,8,1947,44.5,6.944444444444445
553,8,1948,43.766666666666666,6.537037037037036
554,8,1949,44.175,6.763888888888888
555,8,1950,45.208333333333336,7.337962962962965
556,8,1951,43.46666666666667,6.370370370370371
557,8,1952,44.25,6.805555555555555
558,8,1953,45.63333333333333,7.574074074074073
559,8,1954,47.35,8.527777777777779
560,8,1955,44.15833333333333,6.754629629629629
561,8,1956,45.083333333333336,7.268518518518521
562,8,1957,44.11666666666667,6.731481481481482
563,8,1958,45.5,7.5
564,8,1959,44.75833333333333,7.087962962962963
565,8,1960,44.208333333333336,6.782407407407408
566,8,1961,43.85833333333333,6.587962962962964
567,8,1962,45.05,7.249999999999998
568,8,1963,46.18333333333334,7.879629629629631
569,8,1964,43.59166666666667,6.439814814814816
570,8,1965,44.175,6.763888888888888
571,8,1966,44.61666666666667,7.00925925925926
572,8,1967,44.766666666666666,7.092592592592592
573,8,1968,43.63333333333333,6.462962962962963
574,8,1969,44.68333333333334,7.0462962962962985
575,8,1970,44.3,6.833333333333332
576,8,1971,44.06666666666666,6.7037037037037015
577,8,1972,44.6,7.000000000000001
578,8,1973,43.375,6.319444444444445
579,8,1974,44.41666666666666,6.898148148148147
580,8,1975,43.50833333333333,6.393518518518518
581,8,1976,44.7,7.055555555555557
582,8,1977,46.28333333333333,7.935185185185184
583,8,1978,44.53333333333333,6.962962962962962
584,8,1979,43.49166666666667,6.38425925925926
585,8,1980,45.6,7.555555555555555
586,8,1981,47.06666666666666,8.370370370370368
587,8,1982,44.09166666666667,6.7175925925925934
588,8,1983,44.40833333333333,6.893518518518517
589,8,1984,43.68333333333334,6.490740740740743
590,8,1985,44.125,6.736111111111111
591,8,1986,46.30833333333334,7.949074074074076
592,8,1987,45.25,7.361111111111111
593,8,1988,45.1,7.277777777777778
594,8,1989,45.375,7.430555555555555
595,8,1990,45.6,7.555555555555555
596,8,1991,45.04166666666666,7.245370370370368
597,8,1992,45.266666666666666,7.37037037037037
598,8,1993,43.833333333333336,6.574074074074075
599,8,1994,46.516666666666666,8.064814814814815
600,8,1995,45.66666666666666,7.592592592592591
601,8,1996,45.775,7.652777777777778
602,8,1997,44.84166666666667,7.13425925925926
603,8,1998,46.25,7.916666666666667
604,8,1999,46.641666666666666,8.13425925925926
605,8,2000,47.0,8.333333333333334
606,8,2001,46.85,8.25
607,8,2002,46.083333333333336,7.824074074074076
608,8,2003,47.025,8.347222222222221
609,8,2004,45.84166666666667,7.689814814814816
610,8,2005,46.766666666666666,8.203703703703702
611,8,2006,46.50833333333333,8.060185185185183
612,8,2007,46.175,7.874999999999998
613,8,2008,44.94166666666667,7.189814814814816
614,8,2009,45.18333333333333,7.324074074074073
615,8,2010,46.15,7.861111111111111
616,8,2011,45.43333333333333,7.462962962962962
617,8,2012,48.31666666666666,9.064814814814811
618,8,2013,45.09166666666667,7.273148148148149
619,8,2014,46.05833333333333,7.810185185185184
620,8,2015,47.44166666666667,8.578703703703704
621,8,2016,47.28333333333333,8.49074074074074
622,8,2017,47.925,8.847222222222221
623,8,2018,47.16666666666666,8.425925925925924
624,8,2019,45.25833333333333,7.36574074074074
625,9,1895,46.6,8.11111111111111
626,9,1896,46.833333333333336,8.240740740740742
627,9,1897,47.28333333333333,8.49074074074074
628,9,1898,48.208333333333336,9.004629629629632
629,9,1899,47.05,8.361111111111109
630,9,1900,48.44166666666666,9.134259259259258
631,9,1901,46.55833333333334,8.087962962962965
632,9,1902,47.16666666666666,8.425925925925924
633,9,1903,46.88333333333333,8.268518518518517
634,9,1904,44.325,6.847222222222224
635,9,1905,46.275,7.930555555555555
636,9,1906,47.65833333333333,8.699074074074073
637,9,1907,45.61666666666667,7.564814814814816
638,9,1908,48.225,9.01388888888889
639,9,1909,47.36666666666667,8.537037037037038
640,9,1910,47.56666666666667,8.648148148148149
641,9,1911,47.675,8.708333333333336
642,9,1912,46.575,8.097222222222223
643,9,1913,49.18333333333334,9.546296296296298
644,9,1914,46.375,7.986111111111111
645,9,1915,47.875,8.819444444444445
646,9,1916,46.425,8.013888888888888
647,9,1917,44.75833333333333,7.087962962962963
648,9,1918,46.85833333333333,8.25462962962963
649,9,1919,47.98333333333333,8.87962962962963
650,9,1920,46.44166666666667,8.023148148148149
